Date,USDTRY,VIX,GOLD,BIST100
2022-01-20,13.423600196838379,25.59000015258789,1842.5,2014.189208984375
2022-01-21,13.354999542236328,28.850000381469727,1831.800048828125,2011.1893310546875
2022-01-24,13.434650421142578,29.899999618530273,1841.699951171875,1910.2899169921875
2022-01-25,13.434760093688965,31.15999984741211,1852.699951171875,1945.089599609375
2022-01-26,13.476900100708008,31.959999084472656,1829.9000244140625,1951.1895751953125
2022-01-27,13.577099800109863,30.489999771118164,1793.300048828125,1997.6893310546875
2022-01-28,13.617600440979004,27.65999984741211,1784.9000244140625,1983.189453125
2022-01-31,13.482049942016602,24.829999923706055,1795.0,2003.1893310546875
2022-02-01,13.29580020904541,21.959999084472656,1800.300048828125,2015.3892822265625
2022-02-02,13.350179672241211,22.09000015258789,1809.199951171875,2002.1893310546875
2022-02-03,13.46560001373291,24.350000381469727,1803.0,1957.8896484375
2022-02-04,13.566200256347656,23.219999313354492,1806.5999755859375,1943.789794921875
2022-02-07,13.556659698486328,22.860000610351562,1820.5999755859375,1997.58935546875
2022-02-08,13.570369720458984,21.440000534057617,1826.5999755859375,2007.08935546875
2022-02-09,13.577210426330566,19.959999084472656,1835.199951171875,2042.88916015625
2022-02-10,13.539199829101562,23.90999984741211,1836.199951171875,2038.6890869140625
2022-02-11,13.496100425720215,27.360000610351562,1840.800048828125,2051.089111328125
2022-02-14,13.505419731140137,28.329999923706055,1868.0,2001.889404296875
2022-02-15,13.590800285339355,25.700000762939453,1854.800048828125,2038.1890869140625
2022-02-16,13.60319995880127,24.290000915527344,1870.199951171875,2041.38916015625
2022-02-17,13.59570026397705,28.110000610351562,1900.699951171875,2009.9893798828125
2022-02-18,13.522600173950195,27.75,1898.5999755859375,2032.3892822265625
2022-02-21,13.60807991027832,27.75,1898.5999755859375,2038.089111328125
2022-02-22,13.67549991607666,28.809999465942383,1906.0999755859375,2017.4892578125
2022-02-23,13.762280464172363,31.020000457763672,1909.199951171875,2015.9892578125
2022-02-24,13.820500373840332,30.31999969482422,1925.0999755859375,1851.3902587890625
2022-02-25,14.053000450134277,27.59000015258789,1886.5,1952.3896484375
2022-02-28,14.028840065002441,30.149999618530273,1899.4000244140625,1946.1895751953125
2022-03-01,13.791000366210938,33.31999969482422,1942.4000244140625,1969.8895263671875
2022-03-02,13.835200309753418,30.739999771118164,1920.9000244140625,1986.0894775390625
2022-03-03,13.982999801635742,30.479999542236328,1934.4000244140625,2023.289306640625
2022-03-04,14.113499641418457,31.979999542236328,1965.0999755859375,1990.7894287109375
2022-03-07,14.239629745483398,36.45000076293945,1993.9000244140625,1997.2894287109375
2022-03-08,14.378999710083008,35.130001068115234,2040.0999755859375,2011.389404296875
2022-03-09,14.491299629211426,32.45000076293945,1985.9000244140625,2042.6890869140625
2022-03-10,14.659099578857422,30.229999542236328,1998.0999755859375,2041.9891357421875
2022-03-11,14.838000297546387,30.75,1982.699951171875,2053.888916015625
2022-03-14,14.75,31.770000457763672,1959.5999755859375,2088.489013671875
2022-03-15,14.774860382080078,29.829999923706055,1928.5,2079.388916015625
2022-03-16,14.700799942016602,26.670000076293945,1908.0,2088.7890625
2022-03-17,14.557979583740234,25.670000076293945,1942.0999755859375,2133.5888671875
2022-03-18,14.703310012817383,23.8700008392334,1928.199951171875,2144.28857421875
2022-03-21,14.806859970092773,23.530000686645508,1928.5999755859375,2174.988525390625
2022-03-22,14.82174015045166,22.940000534057617,1920.699951171875,2188.788330078125
2022-03-23,14.818300247192383,23.56999969482422,1936.5999755859375,2183.088623046875
2022-03-24,14.826700210571289,21.670000076293945,1961.5999755859375,2176.1884765625
2022-03-25,14.836000442504883,20.809999465942383,1953.800048828125,2175.488525390625
2022-03-28,14.82759952545166,19.6299991607666,1939.5999755859375,2172.488525390625
2022-03-29,14.821399688720703,18.899999618530273,1912.0,2206.48828125
2022-03-30,14.569250106811523,19.329999923706055,1933.5,2230.188232421875
2022-03-31,14.651009559631348,20.559999465942383,1949.199951171875,2233.2880859375
2022-04-01,14.666199684143066,19.6299991607666,1919.0999755859375,2251.68798828125
2022-04-04,14.674039840698242,18.56999969482422,1929.199951171875,2311.3876953125
2022-04-05,14.691499710083008,21.030000686645508,1922.9000244140625,2326.28759765625
2022-04-06,14.717900276184082,22.100000381469727,1918.4000244140625,2316.3876953125
2022-04-07,14.699589729309082,21.549999237060547,1933.800048828125,2345.1875
2022-04-08,14.753700256347656,21.15999984741211,1941.5999755859375,2393.38720703125
2022-04-11,14.74020004272461,24.3700008392334,1944.300048828125,2449.087158203125
2022-04-12,14.664600372314453,24.260000228881836,1972.0999755859375,2463.786865234375
2022-04-13,14.581500053405762,21.81999969482422,1981.0,2460.386962890625
2022-04-14,14.59060001373291,22.700000762939453,1970.9000244140625,2475.38671875
2022-04-15,14.622699737548828,22.700000762939453,1970.9000244140625,2494.38671875
2022-04-18,14.621800422668457,22.170000076293945,1982.9000244140625,2510.28662109375
2022-04-19,14.640899658203125,21.3700008392334,1955.699951171875,2519.1865234375
2022-04-20,14.652000427246094,20.31999969482422,1952.300048828125,2525.886474609375
2022-04-21,14.666799545288086,22.68000030517578,1944.9000244140625,2556.786376953125
2022-04-22,14.70398998260498,28.209999084472656,1931.0,2472.48681640625
2022-04-25,14.747099876403809,27.020000457763672,1893.199951171875,2482.5869140625
2022-04-26,14.771900177001953,33.52000045776367,1901.4000244140625,2418.287109375
2022-04-27,14.799699783325195,31.600000381469727,1885.9000244140625,2451.386962890625
2022-04-28,14.809800148010254,29.989999771118164,1888.699951171875,2428.386962890625
2022-04-29,14.78888988494873,33.400001525878906,1909.300048828125,2430.587158203125
2022-05-02,14.854900360107422,32.34000015258789,1861.800048828125,2430.587158203125
2022-05-03,14.886699676513672,29.25,1868.800048828125,2430.587158203125
2022-05-04,14.80679988861084,25.420000076293945,1867.0,2430.587158203125
2022-05-05,14.739700317382812,31.200000762939453,1874.0,2466.286865234375
2022-05-06,14.865079879760742,30.190000534057617,1881.199951171875,2458.68701171875
2022-05-09,14.940130233764648,34.75,1857.0999755859375,2465.686767578125
2022-05-10,15.098400115966797,32.9900016784668,1839.9000244140625,2490.186767578125
2022-05-11,15.32544994354248,32.560001373291016,1852.5999755859375,2453.886962890625
2022-05-12,15.285400390625,31.770000457763672,1823.800048828125,2390.9873046875
2022-05-13,15.406800270080566,28.8700008392334,1807.4000244140625,2419.18701171875
2022-05-16,15.480199813842773,27.469999313354492,1813.5,2390.787353515625
2022-05-17,15.600299835205078,26.100000381469727,1818.199951171875,2394.787353515625
2022-05-18,15.911999702453613,30.959999084472656,1815.9000244140625,2393.58740234375
2022-05-19,15.956299781799316,29.350000381469727,1841.199951171875,2393.58740234375
2022-05-20,15.902649879455566,29.43000030517578,1841.800048828125,2372.38720703125
2022-05-23,15.929900169372559,28.479999542236328,1847.800048828125,2380.88720703125
2022-05-24,15.933099746704102,29.450000762939453,1865.0999755859375,2374.9873046875
2022-05-25,16.09749984741211,28.3700008392334,1846.199951171875,2418.087158203125
2022-05-26,16.347999572753906,27.5,1847.4000244140625,2450.787109375
2022-05-27,16.360700607299805,25.719999313354492,1851.300048828125,2438.787109375
2022-05-30,16.334299087524414,25.719999313354492,1851.300048828125,2527.1865234375
2022-05-31,16.383499145507812,26.190000534057617,1842.699951171875,2547.086669921875
2022-06-01,16.377729415893555,25.690000534057617,1843.300048828125,2568.786376953125
2022-06-02,16.443700790405273,24.719999313354492,1866.5,2601.586181640625
2022-06-03,16.48349952697754,24.790000915527344,1845.4000244140625,2601.2861328125
2022-06-06,16.508699417114258,25.06999969482422,1839.199951171875,2648.0859375
2022-06-07,16.594329833984375,24.020000457763672,1847.5,2648.185791015625
2022-06-08,16.837099075317383,23.959999084472656,1851.9000244140625,2540.386474609375
2022-06-09,17.176990509033203,26.09000015258789,1848.800048828125,2571.58642578125
2022-06-10,17.239599227905273,27.75,1871.5,2543.086669921875
2022-06-13,17.23390007019043,34.02000045776367,1828.0,2510.086669921875
2022-06-14,17.269100189208984,32.689998626708984,1809.5,2508.886474609375
2022-06-15,17.251279830932617,29.6200008392334,1815.300048828125,2531.086669921875
2022-06-16,17.236400604248047,32.95000076293945,1845.699951171875,2485.38671875
2022-06-17,17.296600341796875,31.1299991607666,1835.5999755859375,2533.28662109375
2022-06-20,17.33650016784668,31.1299991607666,1835.5999755859375,2539.1865234375
2022-06-21,17.31220054626465,30.190000534057617,1834.5999755859375,2575.88623046875
2022-06-22,17.34600067138672,28.950000762939453,1834.300048828125,2574.286376953125
2022-06-23,17.342599868774414,29.049999237060547,1825.699951171875,2543.1865234375
2022-06-24,17.34589958190918,27.229999542236328,1826.5,2554.086669921875
2022-06-27,16.668899536132812,26.950000762939453,1820.9000244140625,2529.28662109375
2022-06-28,16.563800811767578,28.360000610351562,1817.5,2490.186767578125
2022-06-29,16.624500274658203,28.15999984741211,1813.699951171875,2401.9873046875
2022-06-30,16.62820053100586,28.709999084472656,1804.0999755859375,2405.38720703125
2022-07-01,16.6919002532959,26.700000762939453,1798.9000244140625,2443.787109375
2022-07-04,16.733539581298828,26.700000762939453,1798.9000244140625,2405.9873046875
2022-07-05,16.778430938720703,27.540000915527344,1761.800048828125,2371.287353515625
2022-07-06,17.001399993896484,26.729999542236328,1734.9000244140625,2408.187255859375
2022-07-07,17.212499618530273,26.079999923706055,1737.9000244140625,2425.587158203125
2022-07-08,17.258899688720703,24.639999389648438,1740.5999755859375,2433.987060546875
2022-07-11,17.2716007232666,26.170000076293945,1730.0,2433.987060546875
2022-07-12,17.34469985961914,27.290000915527344,1723.300048828125,2433.987060546875
2022-07-13,17.280500411987305,26.81999969482422,1734.199951171875,2408.08740234375
2022-07-14,17.41119956970215,26.399999618530273,1704.5,2382.38720703125
2022-07-15,17.464099884033203,24.229999542236328,1702.4000244140625,2382.38720703125
2022-07-18,17.339599609375,25.299999237060547,1709.199951171875,2451.287109375
2022-07-19,17.461000442504883,24.5,1710.0,2501.98681640625
2022-07-20,17.541200637817383,23.8799991607666,1699.5,2525.1865234375
2022-07-21,17.594999313354492,23.110000610351562,1712.699951171875,2511.386474609375
2022-07-22,17.72047996520996,23.030000686645508,1727.0999755859375,2516.586669921875
2022-07-25,17.757299423217773,23.360000610351562,1719.0,2548.486572265625
2022-07-26,17.829200744628906,24.690000534057617,1717.699951171875,2537.086669921875
2022-07-27,17.871999740600586,23.239999771118164,1719.0999755859375,2544.086669921875
2022-07-28,17.867399215698242,22.329999923706055,1750.300048828125,2543.28662109375
2022-07-29,17.945199966430664,21.329999923706055,1762.9000244140625,2592.38623046875
2022-08-01,17.922500610351562,22.84000015258789,1769.0,2656.285888671875
2022-08-02,17.89349937438965,23.93000030517578,1771.0999755859375,2647.5859375
2022-08-03,17.943099975585938,21.950000762939453,1758.0,2684.48583984375
2022-08-04,17.930700302124023,21.440000534057617,1788.5,2723.685546875
2022-08-05,17.941699981689453,21.149999618530273,1772.9000244140625,2750.4853515625
2022-08-08,17.9237003326416,21.290000915527344,1786.800048828125,2795.085205078125
2022-08-09,17.93779945373535,21.770000457763672,1794.0,2785.18505859375
2022-08-10,17.923999786376953,19.739999771118164,1795.5999755859375,2829.585205078125
2022-08-11,17.870100021362305,20.200000762939453,1789.699951171875,2868.384765625
2022-08-12,17.949100494384766,19.530000686645508,1798.5999755859375,2864.284912109375
2022-08-15,17.940000534057617,19.950000762939453,1781.4000244140625,2857.184814453125
2022-08-16,17.951860427856445,19.690000534057617,1773.199951171875,2913.28466796875
2022-08-17,17.90625,19.899999618530273,1760.300048828125,2979.984130859375
2022-08-18,17.944000244140625,19.559999465942383,1755.300048828125,3019.98388671875
2022-08-19,18.07670021057129,20.600000381469727,1747.5999755859375,3020.183837890625
2022-08-22,18.087799072265625,23.799999237060547,1734.0,3062.483642578125
2022-08-23,18.090999603271484,24.110000610351562,1746.800048828125,3121.4833984375
2022-08-24,18.120899200439453,22.81999969482422,1747.800048828125,3060.283935546875
2022-08-25,18.148000717163086,21.780000686645508,1757.699951171875,3136.783447265625
2022-08-26,18.165800094604492,25.559999465942383,1736.0999755859375,3146.08349609375
2022-08-29,18.167509078979492,26.209999084472656,1736.5999755859375,3164.983154296875
2022-08-30,18.18000030517578,26.209999084472656,1723.199951171875,3164.983154296875
2022-08-31,18.15026092529297,25.8700008392334,1712.800048828125,3171.18310546875
2022-09-01,18.189199447631836,25.559999465942383,1696.5999755859375,3142.683349609375
2022-09-02,18.20709991455078,25.469999313354492,1709.800048828125,3222.682861328125
2022-09-05,18.211029052734375,25.469999313354492,1709.800048828125,3358.382080078125
2022-09-06,18.214149475097656,26.90999984741211,1700.4000244140625,3391.3818359375
2022-09-07,18.22620964050293,24.639999389648438,1715.300048828125,3402.781982421875
2022-09-08,18.221200942993164,23.610000610351562,1708.0,3437.381591796875
2022-09-09,18.23870086669922,22.790000915527344,1716.199951171875,3521.381103515625
2022-09-12,18.221399307250977,23.8700008392334,1728.0999755859375,3649.1806640625
2022-09-13,18.22249984741211,27.270000457763672,1705.0,3426.8818359375
2022-09-14,18.246400833129883,26.15999984741211,1696.5,3446.981689453125
2022-09-15,18.22907066345215,26.270000457763672,1665.4000244140625,3363.082275390625
2022-09-16,18.27322006225586,26.299999237060547,1671.699951171875,3377.2822265625
2022-09-19,18.25429916381836,25.760000228881836,1666.199951171875,3199.48291015625
2022-09-20,18.29290008544922,27.15999984741211,1659.699951171875,3277.482666015625
2022-09-21,18.310720443725586,27.989999771118164,1664.5999755859375,3245.78271484375
2022-09-22,18.315000534057617,27.350000381469727,1670.800048828125,3295.282470703125
2022-09-23,18.33799934387207,29.920000076293945,1645.300048828125,3281.582763671875
2022-09-26,18.4325008392334,32.2599983215332,1623.300048828125,3260.1826171875
2022-09-27,18.449499130249023,32.599998474121094,1626.699951171875,3265.582763671875
